0,0.00664218,0,8,0.05651135,0.85094666,-0.60019392,0,0.06405207,0.68858868,-0.60518283,0,0.06573794,0.68343031,-0.504659,0,0.08798756,0.50056422,-0.59905815,0,0.07326338,0.22145693,-0.61473334,0,0.07562242,0.2193965,-0.51095486,0,0.15424496,0.50448114,-0.53148919,0,0.07265174,0.05959897,-0.61793303,0,,,,
1,0.01648528,0,8,0.05652586,0.85095114,-0.60019344,0,0.06404918,0.68861866,-0.60514039,0,0.06574656,0.68343073,-0.5046674,0,0.08800337,0.50058019,-0.59907335,0,0.07328699,0.22145127,-0.61474812,0,0.07562904,0.21941511,-0.51095259,0,0.15424885,0.50444669,-0.53148347,0,0.07267407,0.05954978,-0.61791623,0,,,,
2,0.02664367,0,8,0.05650264,0.85093492,-0.60018378,0,0.06403628,0.68861228,-0.60514927,0,0.0657234,0.68344265,-0.50466013,0,0.08801591,0.50057513,-0.59907466,0,0.07330112,0.22142045,-0.61474216,0,0.07560796,0.21939552,-0.51094055,0,0.15424825,0.50445825,-0.53147978,0,0.07267518,0.0595833,-0.61793202,0,,,,
3,0.03654766,0,8,0.05650248,0.85094672,-0.60017145,0,0.06406141,0.68861008,-0.60510951,0,0.06571346,0.68343705,-0.5046562,0,0.08796939,0.50056654,-0.59905761,0,0.07325522,0.22145872,-0.61472827,0,0.0756225,0.21938984,-0.51094085,0,0.15423557,0.50449872,-0.53146362,0,0.0726722,0.05958456,-0.61791831,0,,,,
4,0.04668286,0,8,0.05649302,0.85092944,-0.60016233,0,0.06401276,0.68860531,-0.60511535,0,0.06572605,0.68341082,-0.50465399,0,0.08796904,0.50057459,-0.59905976,0,0.07332229,0.22141941,-0.61474508,0,0.07562017,0.21939941,-0.51093423,0,0.15423571,0.50446075,-0.53144139,0,0.07265385,0.05959632,-0.61791402,0,,,,
5,0.05661502,0,8,0.05646771,0.85094333,-0.60016304,0,0.06400305,0.68860072,-0.60512185,0,0.06567542,0.6834327,-0.50466073,0,0.0879581,0.5005725,-0.59907049,0,0.07325912,0.22147061,-0.61475486,0,0.07560337,0.21940956,-0.51095331,0,0.15423147,0.50452602,-0.53144056,0,0.07264767,0.05959123,-0.61791497,0,,,,
6,0.06666635,0,8,0.05643646,0.85093123,-0.6001488,0,0.06402491,0.68860608,-0.60512871,0,0.06567471,0.68342519,-0.50463301,0,0.0879471,0.50057441,-0.59905082,0,0.07327075,0.22142303,-0.61473131,0,0.07559395,0.21941125,-0.51094824,0,0.15420981,0.5044843,-0.53144962,0,0.07264768,0.05960746,-0.61788887,0,,,,
7,0.07666846,0,8,0.05643262,0.85094404,-0.60015935,0,0.0639824,0.68857688,-0.60513669,0,0.06565605,0.68342441,-0.50464582,0,0.08794957,0.50056523,-0.59906906,0,0.07328665,0.22143133,-0.61474687,0,0.07560737,0.21937458,-0.51093781,0,0.15419817,0.50448155,-0.53146374,0,0.07264559,0.05957228,-0.61794299,0,,,,
8,0.08678902,0,8,0.05643555,0.85094357,-0.60016441,0,0.06398875,0.6885944,-0.60513562,0,0.06565204,0.68343347,-0.50466323,0,0.08796781,0.50055432,-0.59907961,0,0.07329983,0.22142935,-0.61474377,0,0.07561328,0.21941951,-0.51096451,0,0.15420063,0.50447428,-0.53148872,0,0.07263265,0.05961464,-0.61793929,0,,,,
9,0.09657915,0,8,0.05640167,0.85093784,-0.60016054,0,0.06398592,0.68860596,-0.60513622,0,0.06563991,0.68343306,-0.50462854,0,0.08791826,0.50059086,-0.59904766,0,0.07326698,0.22143489,-0.61472481,0,0.07559707,0.21941277,-0.5109517,0,0.15418667,0.50448531,-0.53148264,0,0.072634,0.05960063,-0.61792916,0,,,,
10,0.10656338,0,8,0.05641415,0.85093874,-0.60014886,0,0.06400033,0.68858415,-0.60511619,0,0.06566761,0.68342441,-0.50460976,0,0.08793092,0.50057799,-0.5990361,0,0.07326245,0.22144695,-0.61473924,0,0.07562239,0.21938439,-0.51093876,0,0.15419206,0.50449115,-0.53142649,0,0.07265761,0.05961007,-0.61792815,0,,,,
11,0.11659392,0,8,0.05641801,0.85093397,-0.60012406,0,0.06399529,0.68860704,-0.60513145,0,0.06566496,0.68340969,-0.50462073,0,0.08796056,0.50056678,-0.59906429,0,0.07323372,0.22146244,-0.61474794,0,0.07560391,0.21939977,-0.51094002,0,0.15421444,0.50444621,-0.53146988,0,0.07267579,0.05961673,-0.6179297,0,,,,
12,0.12661816,0,8,0.05641424,0.8509419,-0.60012478,0,0.0640172,0.68858624,-0.60511285,0,0.06567873,0.68340778,-0.50462109,0,0.08796561,0.5005759,-0.59907579,0,0.07326573,0.22146751,-0.61475343,0,0.0756412,0.21939048,-0.51093781,0,0.15420225,0.50450474,-0.53144151,0,0.07265721,0.05958113,-0.61793023,0,,,,
13,0.13665284,0,8,0.05642432,0.85094237,-0.60009384,0,0.06400344,0.68860406,-0.60509968,0,0.06564906,0.68340796,-0.50461751,0,0.08794921,0.50059009,-0.59905189,0,0.07329815,0.22144312,-0.61474353,0,0.07558338,0.21941504,-0.51092446,0,0.15420435,0.50445956,-0.53147155,0,0.07264242,0.05964081,-0.61788499,0,,,,
14,0.14666032,0,8,0.05642732,0.85094905,-0.60007435,0,0.06400089,0.68859553,-0.60511696,0,0.06566063,0.68340719,-0.50459456,0,0.08793494,0.50057125,-0.59904748,0,0.07321595,0.22146255,-0.61473221,0,0.07561015,0.21938829,-0.51094902,0,0.15420975,0.50444216,-0.53146535,0,0.07265113,0.05959843,-0.61791354,0,,,,
15,0.15666002,0,8,0.05644107,0.850945,-0.6000632,0,0.06398357,0.68861133,-0.60509175,0,0.06565199,0.68342096,-0.50460178,0,0.0879605,0.50057995,-0.59906912,0,0.07327633,0.22143126,-0.61475682,0,0.07559217,0.21939161,-0.51094383,0,0.1542055,0.50447851,-0.53144348,0,0.07267322,0.05955895,-0.61792481,0,,,,
16,0.16664682,0,8,0.05642163,0.8509528,-0.60007262,0,0.06398541,0.68861955,-0.60509712,0,0.06566703,0.6834017,-0.50459856,0,0.08796587,0.50056988,-0.59905761,0,0.0732701,0.22144085,-0.61475438,0,0.07559802,0.21938989,-0.51094532,0,0.15421616,0.5045225,-0.53143352,0,0.07266206,0.05956174,-0.61794913,0,,,,
17,0.17659323,0,8,0.0564477,0.85095501,-0.60005236,0,0.06400765,0.68858814,-0.60508758,0,0.06567286,0.68341148,-0.50459969,0,0.08793639,0.50057477,-0.59905118,0,0.07326484,0.2214191,-0.61473936,0,0.07559683,0.21939282,-0.51095402,0,0.15421028,0.50443798,-0.53148431,0,0.07265431,0.05956276,-0.61794829,0,,,,
18,0.18662456,0,8,0.05644666,0.85096884,-0.60003614,0,0.06399705,0.68862754,-0.60506535,0,0.06567706,0.68340677,-0.5045864,0,0.08790926,0.5006147,-0.59903842,0,0.07326042,0.2214462,-0.6147272,0,0.07561,0.21940193,-0.51095188,0,0.15420912,0.50444967,-0.53149223,0,0.07266014,0.05957498,-0.6179437,0,,,,
