0,0.00719577,0,8,0.1892904,0.22081168,-0.26539767,0,0.13280655,0.50203949,-0.33832288,0,0.18698232,0.68826479,-0.26430905,0,0.10628346,0.05886823,-0.33534217,0,0.10879234,0.22352727,-0.33219555,0,0.11568767,0.69048053,-0.33580819,0,0.11675131,0.85346824,-0.33513299,0,0.22674954,0.5032115,-0.33334613,0
1,0.01713922,0,8,0.18928389,0.22079623,-0.26540378,0,0.13280134,0.50204521,-0.33833876,0,0.18701535,0.68827486,-0.26431721,0,0.10631273,0.0588549,-0.33538866,0,0.10877074,0.22356649,-0.33220342,0,0.11571171,0.69048136,-0.33580741,0,0.11676965,0.85345632,-0.33514741,0,0.2267167,0.50324774,-0.3333393,0
2,0.02716094,0,8,0.1892591,0.22079436,-0.26540789,0,0.13283391,0.50202298,-0.33832821,0,0.18701279,0.68826121,-0.26430121,0,0.10630751,0.05882016,-0.33540282,0,0.10879283,0.22353995,-0.33220267,0,0.11569802,0.69049209,-0.33580932,0,0.11680818,0.85347813,-0.3351064,0,0.22673966,0.50324762,-0.33333308,0
3,0.03706007,0,8,0.18929105,0.22079241,-0.26540628,0,0.13281961,0.502042,-0.33833018,0,0.18704832,0.68825412,-0.26429316,0,0.10626528,0.05887633,-0.33537194,0,0.10877151,0.22355437,-0.3322126,0,0.11571267,0.69051242,-0.33578971,0,0.11683378,0.85349435,-0.33510339,0,0.22672087,0.50325739,-0.33334553,0
4,0.0472074,0,8,0.18928678,0.2207766,-0.26541403,0,0.13284661,0.50205213,-0.33831796,0,0.18706793,0.68824965,-0.26428822,0,0.10628811,0.05884006,-0.33536842,0,0.1087428,0.22360557,-0.33218673,0,0.11575425,0.69050056,-0.33578297,0,0.11683776,0.85349941,-0.33506837,0,0.2267392,0.50322461,-0.33333844,0
5,0.05726007,0,8,0.18929367,0.22078075,-0.26540297,0,0.13283767,0.50204444,-0.33832622,0,0.18706834,0.68822211,-0.26427445,0,0.10631693,0.05882554,-0.33538127,0,0.10879483,0.22354524,-0.33218214,0,0.11574192,0.69050217,-0.33576283,0,0.11690146,0.85348755,-0.33509383,0,0.22675015,0.50327396,-0.33330673,0
6,0.0671601,0,8,0.18929346,0.22079416,-0.26541647,0,0.13285661,0.50203931,-0.33832774,0,0.18709491,0.68824106,-0.26427305,0,0.10628877,0.05883679,-0.33537853,0,0.10878947,0.22355707,-0.33217892,0,0.11576134,0.69051296,-0.33577439,0,0.11689272,0.85347939,-0.33509636,0,0.22674564,0.50323904,-0.33333236,0
7,0.0771065,0,8,0.18930221,0.22079338,-0.26539886,0,0.13284366,0.50203639,-0.33830643,0,0.18707734,0.68824118,-0.26426098,0,0.10628364,0.05888284,-0.33533677,0,0.10876393,0.22355549,-0.33218494,0,0.11574826,0.69051957,-0.33575308,0,0.116886,0.85349512,-0.33506635,0,0.22675139,0.50319803,-0.33333838,0
8,0.08705419,0,8,0.18930604,0.22079569,-0.26537874,0,0.13282059,0.50203729,-0.3383106,0,0.18707681,0.6882512,-0.26424888,0,0.10628865,0.05888693,-0.33533823,0,0.10875561,0.2235859,-0.3321788,0,0.1157333,0.69052404,-0.33575821,0,0.11688659,0.85350364,-0.33505604,0,0.22673038,0.5032379,-0.33329904,0
9,0.09708619,0,8,0.18928258,0.22080512,-0.26541531,0,0.13283475,0.50202721,-0.33833408,0,0.18705316,0.68824244,-0.26428151,0,0.10630284,0.05885072,-0.3353754,0,0.10877168,0.22356588,-0.33218351,0,0.11575163,0.6905269,-0.335765,0,0.11688912,0.85349745,-0.33507207,0,0.22673085,0.50320327,-0.33334053,0
